year,NAME,GEO_ID,total,total_moe,total_se,pct_vehicle,pct_vehicle_moe,pct_vehicle_se,pct_public,pct_public_moe,pct_public_se,pct_wfh,pct_wfh_moe,pct_wfh_se,pct_other,pct_other_moe,pct_other_se
2017,"El Cerrito city, California",1600000US0621796,12279.0,451.0,274.16413373860183,0.5976056682140239,0.0230231332278178,0.013995825670405958,0.2521377962374786,0.019853642870758206,0.012069083812011067,0.10636045280560306,0.015056469088435595,0.009152868746769358,0.043896082742894374,0.010654958402595146,0.00647717836024021
2022,"El Cerrito city, California",1600000US0621796,13356.0,516.0,313.677811550152,0.5235100329439952,0.03367034856718381,0.020468297001327542,0.17722371967654987,0.02280379651128469,0.013862490280416225,0.23936807427373466,0.025158604219720875,0.015293984328097796,0.05989817310572028,0.01335438993737911,0.008118170174698547
