year,NAME,total,total_moe,total_se,pct_vehicle,pct_vehicle_moe,pct_vehicle_se,pct_public,pct_public_moe,pct_public_se,pct_wfh,pct_wfh_moe,pct_wfh_se,pct_other,pct_other_moe,pct_other_se
2017,Richmond,51950.0,1215.3756620897095,738.8301897201882,0.7791337824831569,0.019199784185855013,0.011671601328787242,0.13826756496631376,0.01305260316319251,0.007934713169113988,0.04367661212704524,0.006499308411983104,0.003950947362907662,0.03892204042348412,0.008097662420087798,0.0049225911368314884
2022,Richmond,57615.0,1505.0747489742828,914.9390571272236,0.7511759090514623,0.01917993757136666,0.01165953651754812,0.0980647400850473,0.015326575505917059,0.009317067176849275,0.11236657120541525,0.012581354590065742,0.00764823987238039,0.03839277965807515,0.007518810565459201,0.004570705510917448
