year,NAME,GEO_ID,total,total_moe,total_se,pct_vehicle,pct_vehicle_moe,pct_vehicle_se,pct_public,pct_public_moe,pct_public_se,pct_wfh,pct_wfh_moe,pct_wfh_se,pct_other,pct_other_moe,pct_other_se
2017,"Lafayette city, California",1600000US0639122,11738.0,533.0,324.0121580547112,0.6571818026921111,0.030705852231137646,0.018666171569080636,0.19364457318112113,0.024360418775833538,0.014808765213272667,0.11969671153518487,0.017045017326427096,0.010361712660442004,,,
2022,"Lafayette city, California",1600000US0639122,11709.0,566.0,344.0729483282675,0.5020070031599624,0.04812836718199252,0.02925736606808056,0.09684857801691008,0.020656420228374005,0.012557094363753196,0.37560850627722264,0.05227890150393523,0.03178048723643479,,,
