year,NAME,total,total_moe,total_se,pct_vehicle,pct_vehicle_moe,pct_vehicle_se,pct_public,pct_public_moe,pct_public_se,pct_wfh,pct_wfh_moe,pct_wfh_se,pct_other,pct_other_moe,pct_other_se
2017,Pittsburg/Bay Point,40608.0,1226.9233879912797,745.8500838852764,0.8468528368794326,0.021921235802577894,0.013325979211293552,0.09650807722616234,0.011279978233732942,0.0068571296253695695,0.024822695035460994,0.005191435272952863,0.003155887703922713,0.03181639085894405,0.006658377036219346,0.004047645614723007
2022,Pittsburg/Bay Point,46663.0,1406.475381938838,855.0002321816644,0.8438591603625999,0.0172335419061583,0.010476317268181337,0.06759102500910785,0.011561630133860495,0.0070283465859334315,0.0635835672802863,0.008233332920313443,0.005005065605053764,0.024966247348005916,0.007149454915586117,0.0043461732009642045
