NAME,GEO_ID,total,total_moe,total_se,pct_vehicle_ap,pct_vehicle_ap_moe,pct_vehicle_ap_se,pct_public_ap,pct_public_ap_moe,pct_public_ap_se,pct_wfh_ap,pct_wfh_ap_moe,pct_wfh_ap_se,pct_other_ap,pct_other_ap_moe,pct_other_ap_se
"Contra Costa County, California",0500000US06013,471300.0,3168.0,1925.8358662613982,0.8005028644175685,0.005569298329940721,0.003385591689933569,0.1040441332484617,0.0034390504935055606,0.0020906082027389427,0.06398472310630172,0.002565513786087362,0.0015595828486853266,0.03146827922766815,0.002041464449081019,0.0012410118231495557
"Contra Costa County, California",0500000US06013,516276.0,3982.0,2420.6686930091187,0.7138894699734251,0.007608965664197008,0.00462551104206505,0.07650752698169197,0.003983445312269681,0.0024215473022915993,0.17553014279184,0.005447564645501851,0.0033115894501531008,0.034072860253042944,0.002075830870807224,0.0012619032649284036
