NAME,GEOID,GEO_ID,tract,total,pct_hispanic,pct_hispanic_moe,pct_hispanic_moe_ratio
Census Tract 3200.01; Contra Costa County; California,06013320001,1400000US06013320001,320001,3100.0,0.2867741935483871,0.025578407034621314,0.08919354534007432
Census Tract 3200.03; Contra Costa County; California,06013320003,1400000US06013320003,320003,3068.0,,0.08660392576076727,0.5738679141123845
Census Tract 3200.04; Contra Costa County; California,06013320004,1400000US06013320004,320004,6599.0,0.18336111532050312,0.05853797807027116,0.3192496837072061
Census Tract 3211.01; Contra Costa County; California,06013321101,1400000US06013321101,321101,6866.0,0.2372560442761433,0.05910361548817026,0.24911321297837755
Census Tract 3211.02; Contra Costa County; California,06013321102,1400000US06013321102,321102,6133.0,0.13484428501548998,0.030459097681534875,0.22588348981965342
Census Tract 3211.03; Contra Costa County; California,06013321103,1400000US06013321103,321103,4546.0,0.10602727672679278,0.02556576203817773,0.2411243863600746
Census Tract 3212; Contra Costa County; California,06013321200,1400000US06013321200,321200,5616.0,0.12517806267806267,0.045614808262509604,0.3643993786660796
Census Tract 3220; Contra Costa County; California,06013322000,1400000US06013322000,322000,6755.0,0.153960029607698,0.05133857618801787,0.3334539251442891
Census Tract 3230; Contra Costa County; California,06013323000,1400000US06013323000,323000,4669.0,,0.08918129274932254,0.5034914822812417
Census Tract 3240.02; Contra Costa County; California,06013324002,1400000US06013324002,324002,4740.0,,0.05867261350357274,0.529729881917971
Census Tract 3240.03; Contra Costa County; California,06013324003,1400000US06013324003,324003,3449.0,,0.059914037395247435,0.6186931586114024
Census Tract 3240.04; Contra Costa County; California,06013324004,1400000US06013324004,324004,2413.0,,0.07932761802189287,0.6235099097290797
Census Tract 3250; Contra Costa County; California,06013325000,1400000US06013325000,325000,6161.0,0.18552183087161175,0.053372365708629264,0.2876877910156298
Census Tract 3260; Contra Costa County; California,06013326000,1400000US06013326000,326000,3639.0,0.06485298158834844,0.02510378089338582,0.3870875367416568
Census Tract 3270.01; Contra Costa County; California,06013327001,1400000US06013327001,327001,3479.0,0.4044265593561368,,
Census Tract 3270.02; Contra Costa County; California,06013327002,1400000US06013327002,327002,3833.0,0.30785285677015395,0.09519503719556491,0.30922252336491546
Census Tract 3280; Contra Costa County; California,06013328000,1400000US06013328000,328000,2326.0,0.2532244196044712,0.10007174118432102,0.39518993207933906
Census Tract 3290; Contra Costa County; California,06013329000,1400000US06013329000,329000,6488.0,,0.16233011316588755,0.44608122584509885
Census Tract 3300; Contra Costa County; California,06013330000,1400000US06013330000,330000,5587.0,0.31859674243780206,0.07680882830030211,0.2410847886032516
Census Tract 3310; Contra Costa County; California,06013331000,1400000US06013331000,331000,7789.0,0.26704326614456286,0.06170598029440301,0.23107109640053125
Census Tract 3320; Contra Costa County; California,06013332000,1400000US06013332000,332000,8109.0,0.2981871994080651,0.10294441306167039,0.34523417928746286
Census Tract 3331.01; Contra Costa County; California,06013333101,1400000US06013333101,333101,3951.0,0.20501138952164008,0.059049786678348884,0.28803173724216846
Census Tract 3331.02; Contra Costa County; California,06013333102,1400000US06013333102,333102,4251.0,0.11761938367442955,0.03168837264388674,0.26941454421832506
Census Tract 3332; Contra Costa County; California,06013333200,1400000US06013333200,333200,5866.0,0.16177974769860212,0.014060547727848004,0.08691166804168218
Census Tract 3340.01; Contra Costa County; California,06013334001,1400000US06013334001,334001,3960.0,0.17373737373737375,0.03325776146936783,0.1914254875271753
Census Tract 3340.06; Contra Costa County; California,06013334006,1400000US06013334006,334006,4731.0,0.1701543014161911,0.05001907211265171,0.2939630188384537
Census Tract 3340.07; Contra Costa County; California,06013334007,1400000US06013334007,334007,3435.0,0.23027656477438138,0.07367661058236717,0.3199483658033265
Census Tract 3340.08; Contra Costa County; California,06013334008,1400000US06013334008,334008,3793.0,0.2019509622989718,0.05811077924562031,0.2877469786927387
Census Tract 3342; Contra Costa County; California,06013334200,1400000US06013334200,334200,7547.0,,0.054560789199318664,0.4878794740370355
Census Tract 3350; Contra Costa County; California,06013335000,1400000US06013335000,335000,3612.0,0.23560354374307863,0.04575069475801615,0.19418508750405916
Census Tract 3361.01; Contra Costa County; California,06013336101,1400000US06013336101,336101,4438.0,0.6602073005858495,0.10329189968455557,0.1564537374744224
Census Tract 3361.03; Contra Costa County; California,06013336103,1400000US06013336103,336103,4862.0,0.6779103249691485,0.20542388760553532,0.30302516430161186
