NAME,GEO_ID,total,total_moe,total_se,pct_vehicle_bp,pct_vehicle_bp_moe,pct_vehicle_bp_se,pct_public_bp,pct_public_bp_moe,pct_public_bp_se,pct_wfh_bp,pct_wfh_bp_moe,pct_wfh_bp_se,pct_other_bp,pct_other_bp_moe,pct_other_bp_se
"Contra Costa County, California",0500000US06013,24357.0,1418.0,862.0060790273557,0.771605698567147,0.02271120099926828,0.013806201215360657,0.09676889600525516,0.014724566234219872,0.008951104093750682,0.06035226013055795,0.011890655555830897,0.007228362040018782,0.07127314529703986,0.012957289436558102,0.007876771693956293
"Contra Costa County, California",0500000US06013,19040.0,1476.0,897.2644376899696,0.7327205882352941,0.03194397041437895,0.01941882699962246,0.0809873949579832,0.02076273184074247,0.012621721483734026,0.10919117647058824,0.02330000663792534,0.014164137773814795,0.07710084033613446,0.018859896201272094,0.011464982493174524
