NAME,GEOID,GEO_ID,tract,pct_nh_asian,pct_nh_asian_moe
Census Tract 3132.04; Contra Costa County; California,06013313204,1400000US06013313204,313204,0.14529331514324692,0.055574127682169405
Census Tract 3132.05; Contra Costa County; California,06013313205,1400000US06013313205,313205,0.20020222446916078,0.04751875997162915
Census Tract 3132.06; Contra Costa County; California,06013313206,1400000US06013313206,313206,0.1492845786963434,0.03839983086104932
Census Tract 3141.02; Contra Costa County; California,06013314102,1400000US06013314102,314102,0.1535011574074074,0.05195446237292237
Census Tract 3141.03; Contra Costa County; California,06013314103,1400000US06013314103,314103,0.11505221462009363,0.04200802373270506
Census Tract 3141.05; Contra Costa County; California,06013314105,1400000US06013314105,314105,0.0573521980798383,0.032448737727188925
Census Tract 3141.06; Contra Costa County; California,06013314106,1400000US06013314106,314106,0.07567049808429119,0.0023066924769047513
Census Tract 3142; Contra Costa County; California,06013314200,1400000US06013314200,314200,0.06666666666666667,0.04184749371312504
Census Tract 3150; Contra Costa County; California,06013315000,1400000US06013315000,315000,0.15190880169671261,0.04237286086752559
Census Tract 3160; Contra Costa County; California,06013316000,1400000US06013316000,316000,0.015287769784172662,0.016007256143537246
Census Tract 3170; Contra Costa County; California,06013317000,1400000US06013317000,317000,0.0749741468459152,0.06055855203177082
Census Tract 3180; Contra Costa County; California,06013318000,1400000US06013318000,318000,0.05780182232346241,0.03356990013804984
Census Tract 3190.01; Contra Costa County; California,06013319001,1400000US06013319001,319001,0.11543909348441926,0.052939719404709665
Census Tract 3190.02; Contra Costa County; California,06013319002,1400000US06013319002,319002,0.02409332995181334,0.02689204572359177
Census Tract 3200.01; Contra Costa County; California,06013320001,1400000US06013320001,320001,0.06516129032258064,0.036644447959429484
Census Tract 3200.03; Contra Costa County; California,06013320003,1400000US06013320003,320003,0.1016949152542373,0.01875301570779541
Census Tract 3200.04; Contra Costa County; California,06013320004,1400000US06013320004,320004,0.14714350659190786,0.051488671456887035
Census Tract 3211.01; Contra Costa County; California,06013321101,1400000US06013321101,321101,0.10195164579085349,0.023621824834662995
Census Tract 3211.02; Contra Costa County; California,06013321102,1400000US06013321102,321102,0.1436491113647481,0.028496710497157036
Census Tract 3211.03; Contra Costa County; California,06013321103,1400000US06013321103,321103,0.1106467223933128,0.02681063554803439
Census Tract 3212; Contra Costa County; California,06013321200,1400000US06013321200,321200,0.3554131054131054,0.09741578391500842
Census Tract 3220; Contra Costa County; California,06013322000,1400000US06013322000,322000,0.17453737971872688,0.0867770009557792
Census Tract 3230; Contra Costa County; California,06013323000,1400000US06013323000,323000,0.12122510173484687,0.031164479634994434
Census Tract 3240.02; Contra Costa County; California,06013324002,1400000US06013324002,324002,0.20316455696202532,0.06718984250896352
Census Tract 3240.03; Contra Costa County; California,06013324003,1400000US06013324003,324003,0.26239489707161495,0.07019416963628333
Census Tract 3240.04; Contra Costa County; California,06013324004,1400000US06013324004,324004,0.18234562784915043,0.08991615271408059
Census Tract 3250; Contra Costa County; California,06013325000,1400000US06013325000,325000,0.13520532381106964,0.060951115340282844
Census Tract 3260; Contra Costa County; California,06013326000,1400000US06013326000,326000,0.09453146468810113,0.04157752413747709
Census Tract 3270.01; Contra Costa County; California,06013327001,1400000US06013327001,327001,0.043690715722908884,0.04094250153220995
Census Tract 3270.02; Contra Costa County; California,06013327002,1400000US06013327002,327002,0.18888599008609444,0.06403106206012103
Census Tract 3280; Contra Costa County; California,06013328000,1400000US06013328000,328000,0.19819432502149614,0.09709801273805783
Census Tract 3290; Contra Costa County; California,06013329000,1400000US06013329000,329000,0.08970406905055488,0.009511105217425077
Census Tract 3300; Contra Costa County; California,06013330000,1400000US06013330000,330000,0.10542330409880078,0.03143795041159101
Census Tract 3310; Contra Costa County; California,06013331000,1400000US06013331000,331000,0.14815765823597382,0.04930411442101006
Census Tract 3320; Contra Costa County; California,06013332000,1400000US06013332000,332000,0.16623504747811074,0.045213586658016676
Census Tract 3331.01; Contra Costa County; California,06013333101,1400000US06013333101,333101,0.15768159959503922,0.06705064661820831
Census Tract 3331.02; Contra Costa County; California,06013333102,1400000US06013333102,333102,0.1714890613973183,0.05707414537452498
Census Tract 3332; Contra Costa County; California,06013333200,1400000US06013333200,333200,0.08779406750767133,0.04382519035987986
Census Tract 3340.01; Contra Costa County; California,06013334001,1400000US06013334001,334001,0.24267676767676769,0.12229271824946178
Census Tract 3340.06; Contra Costa County; California,06013334006,1400000US06013334006,334006,0.12280701754385964,0.02318455296429331
Census Tract 3340.07; Contra Costa County; California,06013334007,1400000US06013334007,334007,0.17234352256186317,0.057582018458418004
Census Tract 3340.08; Contra Costa County; California,06013334008,1400000US06013334008,334008,0.1244397574479304,0.03237196500507631
Census Tract 3342; Contra Costa County; California,06013334200,1400000US06013334200,334200,0.10785742679210282,0.04625514832659722
