NAME,GEOID,GEO_ID,tract,pct_hispanic,pct_hispanic_moe
Census Tract 3361.01; Contra Costa County; California,06013336101,1400000US06013336101,336101,0.6602073005858495,0.10329189968455557
Census Tract 3361.03; Contra Costa County; California,06013336103,1400000US06013336103,336103,0.6779103249691485,0.20542388760553532
Census Tract 3361.04; Contra Costa County; California,06013336104,1400000US06013336104,336104,0.4706577392674281,0.16871325476993507
Census Tract 3362.01; Contra Costa County; California,06013336201,1400000US06013336201,336201,0.4031398104265403,0.04881088573816808
Census Tract 3362.02; Contra Costa County; California,06013336202,1400000US06013336202,336202,0.6167664670658682,0.11843799715929311
Census Tract 3371; Contra Costa County; California,06013337100,1400000US06013337100,337100,0.35727848101265824,0.12484058799175714
Census Tract 3372.01; Contra Costa County; California,06013337201,1400000US06013337201,337201,0.27460974832749285,0.13620996672164398
Census Tract 3372.02; Contra Costa County; California,06013337202,1400000US06013337202,337202,0.29501359927470533,0.11835451269148689
Census Tract 3373; Contra Costa County; California,06013337300,1400000US06013337300,337300,0.12128795462128796,0.04587157088497014
Census Tract 3381.01; Contra Costa County; California,06013338101,1400000US06013338101,338101,0.45589031210535813,0.1315915676539399
Census Tract 3381.02; Contra Costa County; California,06013338102,1400000US06013338102,338102,0.1937480656143609,0.08430862268920875
Census Tract 3382.01; Contra Costa County; California,06013338201,1400000US06013338201,338201,0.08260761383428714,0.026743072077639922
Census Tract 3382.03; Contra Costa County; California,06013338203,1400000US06013338203,338203,0.1806297182839256,0.08917989640615596
Census Tract 3382.04; Contra Costa County; California,06013338204,1400000US06013338204,338204,0.10545454545454545,0.03414740940153986
Census Tract 3383.01; Contra Costa County; California,06013338301,1400000US06013338301,338301,0.07560137457044673,0.04748527112001983
Census Tract 3383.02; Contra Costa County; California,06013338302,1400000US06013338302,338302,0.1440232178487212,0.060608294601070346
Census Tract 3390.01; Contra Costa County; California,06013339001,1400000US06013339001,339001,0.19322219185569828,0.08046847893218742
Census Tract 3390.03; Contra Costa County; California,06013339003,1400000US06013339003,339003,0.10618829761618108,0.044219109829532796
Census Tract 3390.04; Contra Costa County; California,06013339004,1400000US06013339004,339004,0.14432057848749624,0.047763844810185654
Census Tract 3400.01; Contra Costa County; California,06013340001,1400000US06013340001,340001,0.18568159529257927,0.07667539287858666
Census Tract 3400.03; Contra Costa County; California,06013340003,1400000US06013340003,340003,0.11269499731038192,0.05271366552078766
Census Tract 3400.04; Contra Costa County; California,06013340004,1400000US06013340004,340004,0.14238578680203046,0.08145119895348005
Census Tract 3410; Contra Costa County; California,06013341000,1400000US06013341000,341000,0.0615546218487395,0.04113781745698631
Census Tract 3430.01; Contra Costa County; California,06013343001,1400000US06013343001,343001,0.08956228956228957,0.04792487845491645
Census Tract 3430.02; Contra Costa County; California,06013343002,1400000US06013343002,343002,0.13460712752254186,0.06565506192950497
Census Tract 3430.03; Contra Costa County; California,06013343003,1400000US06013343003,343003,0.037171822199116196,0.02297273556427684
Census Tract 3451.01; Contra Costa County; California,06013345101,1400000US06013345101,345101,0.13122923588039867,0.03186231289000639
Census Tract 3451.02; Contra Costa County; California,06013345102,1400000US06013345102,345102,0.13677476285020956,0.10242451112503032
Census Tract 3451.03; Contra Costa County; California,06013345103,1400000US06013345103,345103,0.06640181611804767,0.029892540978344963
Census Tract 3451.05; Contra Costa County; California,06013345105,1400000US06013345105,345105,0.07957644793839243,0.02166237263641825
Census Tract 3451.11; Contra Costa County; California,06013345111,1400000US06013345111,345111,0.14717948717948717,0.07179445189638138
Census Tract 3451.12; Contra Costa County; California,06013345112,1400000US06013345112,345112,0.06500064741680694,0.022732659327123275
Census Tract 3451.13; Contra Costa County; California,06013345113,1400000US06013345113,345113,0.08621774701069855,0.0648990674932822
Census Tract 3451.14; Contra Costa County; California,06013345114,1400000US06013345114,345114,0.033023892862577994,0.03050166673899609
Census Tract 3451.15; Contra Costa County; California,06013345115,1400000US06013345115,345115,0.030778336786031372,0.015258565495280964
Census Tract 3451.16; Contra Costa County; California,06013345116,1400000US06013345116,345116,0.11752786220871327,0.04523222866567425
Census Tract 3451.17; Contra Costa County; California,06013345117,1400000US06013345117,345117,0.10812553740326741,0.08381030679109504
Census Tract 3451.18; Contra Costa County; California,06013345118,1400000US06013345118,345118,0.1174468085106383,0.06691639221772801
Census Tract 3452.03; Contra Costa County; California,06013345203,1400000US06013345203,345203,0.08283002588438308,0.03405546796203295
Census Tract 3452.04; Contra Costa County; California,06013345204,1400000US06013345204,345204,0.08978426395939086,0.05871288536788593
Census Tract 3452.05; Contra Costa County; California,06013345205,1400000US06013345205,345205,0.09032704620176502,0.04573812027641293
Census Tract 3452.06; Contra Costa County; California,06013345206,1400000US06013345206,345206,0.11568194367752622,0.013733947095426144
Census Tract 3461.01; Contra Costa County; California,06013346101,1400000US06013346101,346101,0.0312128418549346,0.01994385883161798
